Model Type: WaveAnalyzer 1500S
Model Number: 1500S
Serial Number: WA000819
Firmware Version: 1.04
Software Version: 1.9.0
Trace Name: Trace D
Resolution Bandwidth: 150 MHz
Warnings: Normal,ETP1
Creation Time: 2025-07-08T13:22:47

Data:
Frequency [THz]	Wavelength [nm]	Absolute Power [mW]	Power X-Polarization [mW]	Power Y-Polarization [mW]
193.663150	1548.009820	0.000120	2.576541E-5	9.395697E-5
193.663250	1548.009021	0.000123	2.704088E-5	9.581009E-5
193.663350	1548.008221	0.000117	2.521777E-5	9.131612E-5
193.663450	1548.007422	0.000124	2.613858E-5	9.768612E-5
193.663550	1548.006623	0.000126	2.650540E-5	9.937369E-5
193.663650	1548.005823	0.000128	2.663696E-5	0.000101
193.663750	1548.005024	0.000122	2.685370E-5	9.522162E-5
193.663850	1548.004225	0.000125	2.518020E-5	0.000100
193.663950	1548.003426	0.000125	2.489287E-5	9.962615E-5
193.664050	1548.002626	0.000130	2.514127E-5	0.000105
193.664150	1548.001827	0.000123	2.454021E-5	9.851663E-5
193.664250	1548.001028	0.000118	2.363652E-5	9.427220E-5
193.664350	1548.000228	0.000122	2.391514E-5	9.784803E-5
193.664450	1547.999429	0.000126	2.606708E-5	9.993626E-5
193.664550	1547.998630	0.000124	2.716400E-5	9.692781E-5
193.664650	1547.997830	0.000126	2.655333E-5	9.915682E-5
193.664750	1547.997031	0.000131	2.531203E-5	0.000105
193.664850	1547.996232	0.000127	2.381801E-5	0.000103
193.664950	1547.995432	0.000117	2.342953E-5	9.343309E-5
193.665050	1547.994633	0.000115	2.389608E-5	9.127226E-5
193.665150	1547.993834	0.000118	2.319809E-5	9.480220E-5
193.665250	1547.993034	0.000126	2.362129E-5	0.000102
193.665350	1547.992235	0.000123	2.358000E-5	9.928937E-5
193.665450	1547.991436	0.000119	2.411575E-5	9.533763E-5
193.665550	1547.990636	0.000122	2.505505E-5	9.731399E-5
193.665650	1547.989837	0.000127	2.360279E-5	0.000104
193.665750	1547.989038	0.000118	2.467660E-5	9.286826E-5
193.665850	1547.988239	0.000122	2.542988E-5	9.692072E-5
193.665950	1547.987439	0.000132	2.503581E-5	0.000107
193.666050	1547.986640	0.000129	2.945627E-5	9.961469E-5
193.666150	1547.985841	0.000126	2.835242E-5	9.723778E-5
193.666250	1547.985041	0.000127	2.696758E-5	9.985395E-5
193.666350	1547.984242	0.000130	2.794257E-5	0.000102
193.666450	1547.983443	0.000127	2.636829E-5	0.000101
193.666550	1547.982643	0.000115	2.328572E-5	9.125817E-5
193.666650	1547.981844	0.000119	2.356898E-5	9.575929E-5
193.666750	1547.981045	0.000121	2.398124E-5	9.671502E-5
193.666850	1547.980245	0.000122	2.517254E-5	9.638287E-5
193.666950	1547.979446	0.000128	2.553173E-5	0.000102
193.667050	1547.978647	0.000127	2.560072E-5	0.000102
193.667150	1547.977848	0.000125	2.617650E-5	9.923885E-5
193.667250	1547.977048	0.000124	2.528428E-5	9.872391E-5
193.667350	1547.976249	0.000119	2.476456E-5	9.411837E-5
193.667450	1547.975450	0.000122	2.656819E-5	9.543264E-5
193.667550	1547.974650	0.000122	2.454859E-5	9.738004E-5
193.667650	1547.973851	0.000123	2.511153E-5	9.777353E-5
193.667750	1547.973052	0.000125	2.672629E-5	9.800109E-5
193.667850	1547.972252	0.000124	2.764493E-5	9.613197E-5
193.667950	1547.971453	0.000124	2.576578E-5	9.855300E-5
193.668050	1547.970654	0.000127	2.453008E-5	0.000102
193.668150	1547.969855	0.000123	2.551917E-5	9.777203E-5
193.668250	1547.969055	0.000133	2.570814E-5	0.000107
193.668350	1547.968256	0.000124	2.499787E-5	9.912987E-5
193.668450	1547.967457	0.000126	2.655305E-5	9.971492E-5
193.668550	1547.966657	0.000126	2.473818E-5	0.000101
193.668650	1547.965858	0.000130	2.489756E-5	0.000105
193.668750	1547.965059	0.000127	2.384947E-5	0.000103
193.668850	1547.964260	0.000122	2.472783E-5	9.720583E-5
193.668950	1547.963460	0.000123	2.400186E-5	9.866742E-5
193.669050	1547.962661	0.000129	2.509212E-5	0.000104
193.669150	1547.961862	0.000119	2.724519E-5	9.208098E-5
193.669250	1547.961062	0.000128	2.620639E-5	0.000102
193.669350	1547.960263	0.000128	2.488342E-5	0.000103
193.669450	1547.959464	0.000124	2.388649E-5	9.990642E-5
193.669550	1547.958665	0.000120	2.365758E-5	9.670029E-5
193.669650	1547.957865	0.000123	2.446144E-5	9.871099E-5
193.669750	1547.957066	0.000124	2.507350E-5	9.873232E-5
193.669850	1547.956267	0.000127	2.581439E-5	0.000101
193.669950	1547.955468	0.000120	2.493228E-5	9.524202E-5
193.670050	1547.954668	0.000116	2.521833E-5	9.031809E-5
193.670150	1547.953869	0.000116	2.489847E-5	9.151224E-5
193.670250	1547.953070	0.000122	2.569980E-5	9.647912E-5
193.670350	1547.952270	0.000122	2.423626E-5	9.751479E-5
193.670450	1547.951471	0.000123	2.500063E-5	9.797527E-5
193.670550	1547.950672	0.000114	2.413447E-5	8.975746E-5
193.670650	1547.949873	0.000124	2.517983E-5	9.863703E-5
193.670750	1547.949073	0.000118	2.517769E-5	9.281679E-5
193.670850	1547.948274	0.000118	2.582367E-5	9.262455E-5
193.670950	1547.947475	0.000120	2.559752E-5	9.459222E-5
193.671050	1547.946676	0.000123	2.351628E-5	9.897856E-5
193.671150	1547.945876	0.000121	2.412730E-5	9.662310E-5
193.671250	1547.945077	0.000120	2.404940E-5	9.631849E-5
193.671350	1547.944278	0.000120	2.336892E-5	9.624051E-5
193.671450	1547.943479	0.000124	2.381230E-5	0.000100
193.671550	1547.942679	0.000126	2.503350E-5	0.000101
193.671650	1547.941880	0.000135	2.450807E-5	0.000110
193.671750	1547.941081	0.000129	2.274158E-5	0.000106
193.671850	1547.940281	0.000124	2.264518E-5	0.000101
193.671950	1547.939482	0.000124	2.458697E-5	9.916010E-5
193.672050	1547.938683	0.000119	2.618504E-5	9.280333E-5
193.672150	1547.937884	0.000125	2.626495E-5	9.869977E-5
193.672250	1547.937084	0.000120	2.456375E-5	9.593043E-5
193.672350	1547.936285	0.000122	2.461359E-5	9.785678E-5
193.672450	1547.935486	0.000124	2.542976E-5	9.891446E-5
193.672550	1547.934687	0.000118	2.612734E-5	9.230285E-5
193.672650	1547.933887	0.000114	2.566207E-5	8.878976E-5
193.672750	1547.933088	0.000116	2.433885E-5	9.142635E-5
193.672850	1547.932289	0.000120	2.402439E-5	9.546385E-5
193.672950	1547.931490	0.000124	2.421425E-5	9.978344E-5
193.673050	1547.930690	0.000128	2.606959E-5	0.000102
193.673150	1547.929891	0.000131	2.636990E-5	0.000105
193.673250	1547.929092	0.000128	2.544149E-5	0.000103
193.673350	1547.928293	0.000120	2.546491E-5	9.465994E-5
193.673450	1547.927493	0.000127	2.662522E-5	0.000100
193.673550	1547.926694	0.000133	2.686961E-5	0.000106
193.673650	1547.925895	0.000132	2.534254E-5	0.000106
193.673750	1547.925096	0.000130	2.455143E-5	0.000106
193.673850	1547.924296	0.000134	2.568294E-5	0.000108
193.673950	1547.923497	0.000136	2.646365E-5	0.000110
193.674050	1547.922698	0.000130	2.650546E-5	0.000103
193.674150	1547.921899	0.000122	2.403852E-5	9.806165E-5
193.674250	1547.921099	0.000129	2.527168E-5	0.000103
193.674350	1547.920300	0.000120	2.531592E-5	9.477294E-5
193.674450	1547.919501	0.000118	2.643527E-5	9.184960E-5
193.674550	1547.918702	0.000127	2.750141E-5	9.915478E-5
193.674650	1547.917903	0.000122	2.717940E-5	9.446557E-5
193.674750	1547.917103	0.000121	2.454165E-5	9.642122E-5
193.674850	1547.916304	0.000126	2.492076E-5	0.000101
193.674950	1547.915505	0.000127	2.786147E-5	9.868040E-5
193.675050	1547.914706	0.000123	2.559334E-5	9.697512E-5
193.675150	1547.913906	0.000129	2.528713E-5	0.000104
193.675250	1547.913107	0.000125	2.535147E-5	9.983722E-5
193.675350	1547.912308	0.000119	2.593549E-5	9.355699E-5
193.675450	1547.911509	0.000124	2.656558E-5	9.776114E-5
193.675550	1547.910709	0.000124	2.505881E-5	9.927883E-5
193.675650	1547.909910	0.000129	2.613930E-5	0.000103
193.675750	1547.909111	0.000132	2.794823E-5	0.000104
193.675850	1547.908312	0.000128	2.720259E-5	0.000100
193.675950	1547.907513	0.000131	2.896575E-5	0.000102
193.676050	1547.906713	0.000130	2.891812E-5	0.000101
193.676150	1547.905914	0.000130	2.691638E-5	0.000103
193.676250	1547.905115	0.000121	2.577597E-5	9.514339E-5
193.676350	1547.904316	0.000130	2.463484E-5	0.000105
193.676450	1547.903516	0.000131	2.545215E-5	0.000106
193.676550	1547.902717	0.000130	2.837424E-5	0.000101
193.676650	1547.901918	0.000120	2.556088E-5	9.464488E-5
193.676750	1547.901119	0.000120	2.378620E-5	9.655305E-5
193.676850	1547.900320	0.000124	2.501092E-5	9.936885E-5
193.676950	1547.899520	0.000125	2.637595E-5	9.833316E-5
193.677050	1547.898721	0.000119	2.569518E-5	9.373018E-5
193.677150	1547.897922	0.000118	2.534562E-5	9.274579E-5
193.677250	1547.897123	0.000121	2.538477E-5	9.597987E-5
193.677350	1547.896323	0.000130	2.520894E-5	0.000105
193.677450	1547.895524	0.000127	2.671398E-5	0.000101
193.677550	1547.894725	0.000127	2.633294E-5	0.000101
193.677650	1547.893926	0.000128	2.449025E-5	0.000103
193.677750	1547.893127	0.000127	2.433556E-5	0.000103
193.677850	1547.892327	0.000120	2.454598E-5	9.512781E-5
193.677950	1547.891528	0.000121	2.618691E-5	9.486272E-5
193.678050	1547.890729	0.000124	2.464694E-5	9.941173E-5
193.678150	1547.889930	0.000122	2.490592E-5	9.698430E-5
193.678250	1547.889131	0.000123	2.678011E-5	9.582406E-5
193.678350	1547.888331	0.000126	2.767247E-5	9.862620E-5
193.678450	1547.887532	0.000120	2.471936E-5	9.501776E-5
193.678550	1547.886733	0.000127	2.846819E-5	9.865400E-5
193.678650	1547.885934	0.000132	2.647318E-5	0.000106
193.678750	1547.885135	0.000135	2.738731E-5	0.000108
193.678850	1547.884335	0.000134	2.817183E-5	0.000106
193.678950	1547.883536	0.000130	2.731677E-5	0.000103
193.679050	1547.882737	0.000125	2.786716E-5	9.714355E-5
193.679150	1547.881938	0.000130	2.678626E-5	0.000103
193.679250	1547.881139	0.000126	2.676379E-5	9.931538E-5
193.679350	1547.880339	0.000120	2.650583E-5	9.324893E-5
193.679450	1547.879540	0.000130	2.726802E-5	0.000103
193.679550	1547.878741	0.000139	2.670288E-5	0.000113
193.679650	1547.877942	0.000135	2.829941E-5	0.000107
193.679750	1547.877143	0.000121	2.763497E-5	9.313363E-5
193.679850	1547.876343	0.000128	2.637756E-5	0.000102
193.679950	1547.875544	0.000135	2.774562E-5	0.000108
193.680050	1547.874745	0.000135	2.692675E-5	0.000108
193.680150	1547.873946	0.000134	3.009902E-5	0.000104
193.680250	1547.873147	0.000131	2.862039E-5	0.000102
193.680350	1547.872347	0.000127	2.737590E-5	9.949109E-5
193.680450	1547.871548	0.000126	2.813327E-5	9.811260E-5
193.680550	1547.870749	0.000128	2.643267E-5	0.000102
193.680650	1547.869950	0.000129	2.858091E-5	0.000100
193.680750	1547.869151	0.000137	2.788063E-5	0.000109
193.680850	1547.868351	0.000124	2.770979E-5	9.651789E-5
193.680950	1547.867552	0.000124	2.711874E-5	9.733194E-5
193.681050	1547.866753	0.000127	2.781911E-5	9.887970E-5
193.681150	1547.865954	0.000122	2.632240E-5	9.570910E-5
193.681250	1547.865155	0.000127	2.661498E-5	0.000100
193.681350	1547.864356	0.000127	2.709380E-5	0.000100
193.681450	1547.863556	0.000125	2.604022E-5	9.875124E-5
193.681550	1547.862757	0.000126	2.650905E-5	9.947900E-5
193.681650	1547.861958	0.000128	2.791627E-5	0.000100
193.681750	1547.861159	0.000124	2.617676E-5	9.771235E-5
193.681850	1547.860360	0.000121	2.671275E-5	9.456281E-5
193.681950	1547.859560	0.000122	2.673536E-5	9.563037E-5
193.682050	1547.858761	0.000115	2.449575E-5	9.009886E-5
193.682150	1547.857962	0.000119	2.536089E-5	9.364074E-5
193.682250	1547.857163	0.000114	2.581143E-5	8.845766E-5
193.682350	1547.856364	0.000117	2.894597E-5	8.837362E-5
193.682450	1547.855565	0.000129	2.902410E-5	0.000100
193.682550	1547.854765	0.000131	2.896574E-5	0.000102
193.682650	1547.853966	0.000120	2.711023E-5	9.322648E-5
193.682750	1547.853167	0.000122	2.797959E-5	9.430150E-5
193.682850	1547.852368	0.000131	2.799465E-5	0.000103
193.682950	1547.851569	0.000128	2.667362E-5	0.000101
193.683050	1547.850770	0.000124	2.739556E-5	9.688574E-5
193.683150	1547.849970	0.000130	2.581201E-5	0.000104
193.683250	1547.849171	0.000127	2.609642E-5	0.000101
193.683350	1547.848372	0.000124	2.666925E-5	9.683720E-5
193.683450	1547.847573	0.000126	2.785965E-5	9.865550E-5
193.683550	1547.846774	0.000122	2.629164E-5	9.570664E-5
193.683650	1547.845975	0.000122	2.695377E-5	9.558244E-5
193.683750	1547.845175	0.000122	2.752497E-5	9.442069E-5
193.683850	1547.844376	0.000130	2.748628E-5	0.000102
193.683950	1547.843577	0.000131	2.734181E-5	0.000104
193.684050	1547.842778	0.000139	2.678754E-5	0.000112
193.684150	1547.841979	0.000133	2.903016E-5	0.000104
193.684250	1547.841180	0.000128	2.847592E-5	9.944343E-5
193.684350	1547.840380	0.000123	2.652096E-5	9.647479E-5
193.684450	1547.839581	0.000125	2.760758E-5	9.762512E-5
193.684550	1547.838782	0.000120	2.581936E-5	9.447114E-5
193.684650	1547.837983	0.000127	2.585015E-5	0.000101
193.684750	1547.837184	0.000126	2.739694E-5	9.870129E-5
193.684850	1547.836385	0.000123	2.806813E-5	9.486033E-5
193.684950	1547.835586	0.000124	2.810266E-5	9.542736E-5
193.685050	1547.834786	0.000126	2.868056E-5	9.728316E-5
193.685150	1547.833987	0.000127	2.785423E-5	9.880575E-5
193.685250	1547.833188	0.000128	2.778155E-5	0.000101
193.685350	1547.832389	0.000123	2.486597E-5	9.798202E-5
193.685450	1547.831590	0.000119	2.449984E-5	9.449516E-5
193.685550	1547.830791	0.000124	2.641464E-5	9.797128E-5
193.685650	1547.829992	0.000124	2.953851E-5	9.439273E-5
193.685750	1547.829192	0.000127	2.916610E-5	9.799136E-5
193.685850	1547.828393	0.000124	2.607744E-5	9.830548E-5
193.685950	1547.827594	0.000128	2.672208E-5	0.000101
193.686050	1547.826795	0.000125	2.665830E-5	9.853704E-5
193.686150	1547.825996	0.000129	2.612906E-5	0.000103
193.686250	1547.825197	0.000125	2.511968E-5	0.000100
193.686350	1547.824398	0.000126	2.653858E-5	9.901853E-5
193.686450	1547.823598	0.000130	2.711765E-5	0.000103
193.686550	1547.822799	0.000129	2.689909E-5	0.000103
193.686650	1547.822000	0.000124	2.535449E-5	9.874949E-5
193.686750	1547.821201	0.000124	2.570389E-5	9.848501E-5
193.686850	1547.820402	0.000125	2.763207E-5	9.726854E-5
193.686950	1547.819603	0.000125	2.717916E-5	9.757309E-5
193.687050	1547.818804	0.000128	2.680894E-5	0.000101
193.687150	1547.818004	0.000139	2.854275E-5	0.000111
193.687250	1547.817205	0.000133	3.023818E-5	0.000103
193.687350	1547.816406	0.000126	2.805714E-5	9.836494E-5
193.687450	1547.815607	0.000123	2.726064E-5	9.618172E-5
193.687550	1547.814808	0.000127	3.127350E-5	9.623078E-5
193.687650	1547.814009	0.000123	2.926481E-5	9.388277E-5
193.687750	1547.813210	0.000126	2.718833E-5	9.927414E-5
193.687850	1547.812411	0.000127	2.504121E-5	0.000102
193.687950	1547.811611	0.000123	2.617862E-5	9.660427E-5
193.688050	1547.810812	0.000122	2.631285E-5	9.586924E-5
193.688150	1547.810013	0.000123	2.684104E-5	9.649103E-5
193.688250	1547.809214	0.000129	2.780666E-5	0.000101
193.688350	1547.808415	0.000120	2.716078E-5	9.297237E-5
193.688450	1547.807616	0.000123	2.667768E-5	9.644759E-5
193.688550	1547.806817	0.000120	2.567717E-5	9.409333E-5
193.688650	1547.806018	0.000119	2.383908E-5	9.530077E-5
193.688750	1547.805218	0.000118	2.587156E-5	9.227923E-5
193.688850	1547.804419	0.000124	2.701222E-5	9.732377E-5
193.688950	1547.803620	0.000125	2.588627E-5	9.890711E-5
193.689050	1547.802821	0.000122	2.705596E-5	9.537487E-5
193.689150	1547.802022	0.000125	2.733879E-5	9.731819E-5
193.689250	1547.801223	0.000121	2.824754E-5	9.263596E-5
193.689350	1547.800424	0.000121	2.515754E-5	9.604299E-5
193.689450	1547.799625	0.000124	2.477133E-5	9.953978E-5
193.689550	1547.798825	0.000118	2.637340E-5	9.150284E-5
193.689650	1547.798026	0.000118	2.590313E-5	9.171153E-5
193.689750	1547.797227	0.000115	2.838509E-5	8.654666E-5
193.689850	1547.796428	0.000127	2.991488E-5	9.681162E-5
193.689950	1547.795629	0.000130	2.917195E-5	0.000101
193.690050	1547.794830	0.000120	2.805736E-5	9.167833E-5
193.690150	1547.794031	0.000110	2.533958E-5	8.476977E-5
193.690250	1547.793232	0.000114	2.623965E-5	8.786988E-5
193.690350	1547.792433	0.000116	2.463808E-5	9.183340E-5
193.690450	1547.791634	0.000117	2.482569E-5	9.171668E-5
193.690550	1547.790834	0.000112	2.551553E-5	8.653890E-5
193.690650	1547.790035	0.000113	2.583894E-5	8.755324E-5
193.690750	1547.789236	0.000111	2.570933E-5	8.515189E-5
193.690850	1547.788437	0.000118	2.631334E-5	9.176993E-5
193.690950	1547.787638	0.000121	2.749983E-5	9.310244E-5
193.691050	1547.786839	0.000117	2.823681E-5	8.830551E-5
193.691150	1547.786040	0.000114	2.673847E-5	8.693565E-5
193.691250	1547.785241	0.000118	2.692392E-5	9.082303E-5
193.691350	1547.784442	0.000118	2.593638E-5	9.177008E-5
193.691450	1547.783642	0.000119	2.524905E-5	9.332289E-5
193.691550	1547.782843	0.000116	2.477266E-5	9.169480E-5
193.691650	1547.782044	0.000113	2.405402E-5	8.903904E-5
193.691750	1547.781245	0.000115	2.452250E-5	9.010559E-5
193.691850	1547.780446	0.000114	2.679469E-5	8.722084E-5
193.691950	1547.779647	0.000116	2.633278E-5	8.921105E-5
193.692050	1547.778848	0.000117	2.620705E-5	9.105917E-5
193.692150	1547.778049	0.000119	2.684343E-5	9.193999E-5
193.692250	1547.777250	0.000113	2.513251E-5	8.808223E-5
193.692350	1547.776451	0.000109	2.612418E-5	8.248450E-5
193.692450	1547.775652	0.000120	2.550217E-5	9.481662E-5
193.692550	1547.774852	0.000114	2.467093E-5	8.958741E-5
193.692650	1547.774053	0.000115	2.422234E-5	9.069810E-5
193.692750	1547.773254	0.000109	2.609644E-5	8.249438E-5
193.692850	1547.772455	0.000107	2.581302E-5	8.145957E-5
193.692950	1547.771656	0.000115	2.686374E-5	8.816650E-5
193.693050	1547.770857	0.000123	2.592468E-5	9.690732E-5
193.693150	1547.770058	0.000120	2.573361E-5	9.457496E-5
193.693250	1547.769259	0.000121	2.630785E-5	9.453774E-5
193.693350	1547.768460	0.000118	2.683089E-5	9.120856E-5
193.693450	1547.767661	0.000119	2.632481E-5	9.221737E-5
193.693550	1547.766862	0.000117	2.781923E-5	8.960243E-5
193.693650	1547.766063	0.000118	2.538020E-5	9.306307E-5
193.693750	1547.765263	0.000121	2.704358E-5	9.398084E-5
193.693850	1547.764464	0.000121	2.755923E-5	9.322331E-5
193.693950	1547.763665	0.000114	2.575737E-5	8.873505E-5
193.694050	1547.762866	0.000113	2.601959E-5	8.740976E-5
193.694150	1547.762067	0.000127	2.642208E-5	0.000100
193.694250	1547.761268	0.000123	2.808500E-5	9.461359E-5
193.694350	1547.760469	0.000115	2.858848E-5	8.588490E-5
193.694450	1547.759670	0.000121	2.616471E-5	9.482265E-5
193.694550	1547.758871	0.000121	2.647069E-5	9.443303E-5
193.694650	1547.758072	0.000118	2.747414E-5	9.064480E-5
193.694750	1547.757273	0.000119	2.526096E-5	9.339803E-5
193.694850	1547.756474	0.000119	2.528373E-5	9.357251E-5
193.694950	1547.755675	0.000117	2.722301E-5	9.023673E-5
193.695050	1547.754876	0.000117	2.674235E-5	8.989370E-5
193.695150	1547.754076	0.000118	2.601203E-5	9.209194E-5
193.695250	1547.753277	0.000123	2.728396E-5	9.577238E-5
193.695350	1547.752478	0.000129	2.754885E-5	0.000102
193.695450	1547.751679	0.000129	2.900907E-5	9.971210E-5
193.695550	1547.750880	0.000130	2.852395E-5	0.000101
193.695650	1547.750081	0.000131	2.782979E-5	0.000103
193.695750	1547.749282	0.000122	2.876616E-5	9.332080E-5
193.695850	1547.748483	0.000122	2.857162E-5	9.362727E-5
193.695950	1547.747684	0.000118	2.749288E-5	9.093919E-5
193.696050	1547.746885	0.000117	2.945726E-5	8.734850E-5
193.696150	1547.746086	0.000124	2.904440E-5	9.495832E-5
193.696250	1547.745287	0.000127	2.657704E-5	0.000100
193.696350	1547.744488	0.000121	2.641054E-5	9.456041E-5
193.696450	1547.743689	0.000126	2.724562E-5	9.926412E-5
193.696550	1547.742890	0.000127	2.842362E-5	9.893688E-5
193.696650	1547.742091	0.000127	2.882705E-5	9.845157E-5
193.696750	1547.741291	0.000127	2.886185E-5	9.865653E-5
193.696850	1547.740492	0.000126	2.686122E-5	9.884193E-5
193.696950	1547.739693	0.000125	2.643962E-5	9.861387E-5
193.697050	1547.738894	0.000125	2.887991E-5	9.648435E-5
193.697150	1547.738095	0.000118	2.893781E-5	8.929939E-5
193.697250	1547.737296	0.000119	2.658054E-5	9.219692E-5
193.697350	1547.736497	0.000123	2.849843E-5	9.423741E-5
193.697450	1547.735698	0.000124	3.222095E-5	9.161702E-5
193.697550	1547.734899	0.000123	3.138878E-5	9.146517E-5
193.697650	1547.734100	0.000119	2.901782E-5	9.042143E-5
193.697750	1547.733301	0.000128	2.980099E-5	9.830516E-5
193.697850	1547.732502	0.000127	2.799819E-5	9.883919E-5
193.697950	1547.731703	0.000124	2.834644E-5	9.562387E-5
193.698050	1547.730904	0.000129	3.015032E-5	9.909121E-5
193.698150	1547.730105	0.000130	2.863079E-5	0.000101
193.698250	1547.729306	0.000129	2.868956E-5	0.000100
193.698350	1547.728507	0.000122	2.622282E-5	9.567610E-5
193.698450	1547.727708	0.000128	2.671775E-5	0.000101
193.698550	1547.726909	0.000120	2.787159E-5	9.236108E-5
193.698650	1547.726110	0.000131	3.081179E-5	9.979383E-5
193.698750	1547.725311	0.000127	2.991758E-5	9.687983E-5
193.698850	1547.724512	0.000129	3.155630E-5	9.761839E-5
193.698950	1547.723712	0.000133	3.118406E-5	0.000102
193.699050	1547.722913	0.000135	2.931922E-5	0.000106
193.699150	1547.722114	0.000132	3.150634E-5	0.000101
193.699250	1547.721315	0.000123	3.104280E-5	9.164594E-5
193.699350	1547.720516	0.000129	3.042582E-5	9.849695E-5
193.699450	1547.719717	0.000134	2.871746E-5	0.000105
193.699550	1547.718918	0.000129	2.782298E-5	0.000101
193.699650	1547.718119	0.000129	2.768679E-5	0.000101
193.699750	1547.717320	0.000126	3.190245E-5	9.366653E-5
193.699850	1547.716521	0.000129	3.110270E-5	9.779952E-5
193.699950	1547.715722	0.000135	2.862813E-5	0.000106
193.700050	1547.714923	0.000127	2.787745E-5	9.945265E-5
193.700150	1547.714124	0.000131	3.015548E-5	0.000101
193.700250	1547.713325	0.000134	2.990708E-5	0.000104
193.700350	1547.712526	0.000129	2.905061E-5	9.986126E-5
193.700450	1547.711727	0.000127	2.817383E-5	9.933751E-5
193.700550	1547.710928	0.000128	2.918732E-5	9.844875E-5
193.700650	1547.710129	0.000130	3.080673E-5	9.905194E-5
193.700750	1547.709330	0.000127	3.024252E-5	9.678421E-5
193.700850	1547.708531	0.000126	2.827544E-5	9.803583E-5
193.700950	1547.707732	0.000134	3.103105E-5	0.000103
193.701050	1547.706933	0.000137	3.047183E-5	0.000107
193.701150	1547.706134	0.000133	2.988291E-5	0.000103
193.701250	1547.705335	0.000127	3.153938E-5	9.512552E-5
193.701350	1547.704536	0.000131	3.052041E-5	0.000101
193.701450	1547.703737	0.000136	2.859869E-5	0.000107
193.701550	1547.702938	0.000127	2.922150E-5	9.797341E-5
193.701650	1547.702139	0.000135	3.080736E-5	0.000104
193.701750	1547.701340	0.000134	2.884725E-5	0.000106
193.701850	1547.700541	0.000130	2.902551E-5	0.000101
193.701950	1547.699742	0.000125	2.979142E-5	9.492421E-5
193.702050	1547.698943	0.000128	3.055238E-5	9.717588E-5
193.702150	1547.698144	0.000131	3.122134E-5	9.995290E-5
193.702250	1547.697345	0.000133	3.103320E-5	0.000102
193.702350	1547.696546	0.000132	3.224753E-5	9.992476E-5
193.702450	1547.695747	0.000131	3.399848E-5	9.722971E-5
193.702550	1547.694948	0.000128	3.243481E-5	9.553835E-5
193.702650	1547.694149	0.000135	3.415049E-5	0.000101
193.702750	1547.693350	0.000136	2.954052E-5	0.000106
193.702850	1547.692551	0.000133	2.987222E-5	0.000103
193.702950	1547.691752	0.000131	3.182736E-5	9.959750E-5
193.703050	1547.690953	0.000127	2.939019E-5	9.795752E-5
193.703150	1547.690154	0.000138	3.119711E-5	0.000107
193.703250	1547.689355	0.000135	3.031138E-5	0.000105
193.703350	1547.688556	0.000125	2.855369E-5	9.610525E-5
193.703450	1547.687757	0.000126	3.015411E-5	9.586257E-5
193.703550	1547.686958	0.000121	2.983655E-5	9.138483E-5
193.703650	1547.686159	0.000129	3.043166E-5	9.825581E-5
193.703750	1547.685360	0.000136	3.213420E-5	0.000104
193.703850	1547.684561	0.000128	3.163294E-5	9.679579E-5
193.703950	1547.683762	0.000139	3.062393E-5	0.000109
193.704050	1547.682963	0.000139	2.960959E-5	0.000110
193.704150	1547.682164	0.000136	3.223361E-5	0.000104
193.704250	1547.681365	0.000129	2.899434E-5	0.000100
193.704350	1547.680566	0.000131	3.150016E-5	9.975378E-5
193.704450	1547.679767	0.000141	3.140256E-5	0.000110
193.704550	1547.678968	0.000139	3.444622E-5	0.000105
193.704650	1547.678169	0.000136	3.457614E-5	0.000101
193.704750	1547.677370	0.000138	3.243681E-5	0.000106
193.704850	1547.676571	0.000136	2.919689E-5	0.000107
193.704950	1547.675772	0.000132	3.082909E-5	0.000101
193.705050	1547.674973	0.000128	3.082945E-5	9.687454E-5
193.705150	1547.674174	0.000133	3.135730E-5	0.000102
193.705250	1547.673375	0.000135	3.307319E-5	0.000101
193.705350	1547.672576	0.000135	3.359399E-5	0.000102
193.705450	1547.671777	0.000131	3.314174E-5	9.761046E-5
193.705550	1547.670978	0.000131	3.438122E-5	9.700748E-5
193.705650	1547.670179	0.000133	3.216824E-5	0.000101
193.705750	1547.669380	0.000132	3.101238E-5	0.000101
193.705850	1547.668581	0.000139	3.511909E-5	0.000104
193.705950	1547.667782	0.000145	3.520863E-5	0.000110
193.706050	1547.666983	0.000142	3.529266E-5	0.000106
193.706150	1547.666184	0.000137	3.365359E-5	0.000103
193.706250	1547.665385	0.000137	3.361118E-5	0.000103
193.706350	1547.664586	0.000134	3.286828E-5	0.000102
193.706450	1547.663787	0.000133	3.183914E-5	0.000101
193.706550	1547.662988	0.000140	3.162881E-5	0.000109
193.706650	1547.662189	0.000148	3.347350E-5	0.000114
193.706750	1547.661390	0.000146	3.523077E-5	0.000110
193.706850	1547.660591	0.000137	3.300189E-5	0.000104
193.706950	1547.659792	0.000133	3.096941E-5	0.000102
193.707050	1547.658993	0.000137	3.244623E-5	0.000104
193.707150	1547.658194	0.000136	3.375432E-5	0.000102
193.707250	1547.657395	0.000133	3.083451E-5	0.000102
193.707350	1547.656596	0.000141	3.197636E-5	0.000109
193.707450	1547.655797	0.000136	3.383074E-5	0.000102
193.707550	1547.654998	0.000134	3.382334E-5	0.000101
193.707650	1547.654200	0.000140	3.372713E-5	0.000107
