Model Type: WaveAnalyzer 1500S
Model Number: 1500S
Serial Number: WA000819
Firmware Version: 1.04
Software Version: 1.9.0
Trace Name: Trace A
Resolution Bandwidth: 150 MHz
Warnings: Normal,ETP1
Creation Time: 2025-07-11T10:57:16

Data:
Frequency [THz]	Wavelength [nm]	Absolute Power [mW]	Power X-Polarization [mW]	Power Y-Polarization [mW]
192.939650	1553.814667	9.038617E-5	1.243949E-5	7.794838E-5
192.939750	1553.813862	9.007974E-5	1.285567E-5	7.721704E-5
192.939850	1553.813056	9.121450E-5	1.276350E-5	7.844625E-5
192.939950	1553.812251	9.410266E-5	1.271856E-5	8.136132E-5
192.940050	1553.811446	9.270532E-5	1.269535E-5	8.000160E-5
192.940150	1553.810640	9.015892E-5	1.217503E-5	7.795455E-5
192.940250	1553.809835	9.102615E-5	1.216789E-5	7.886015E-5
192.940350	1553.809030	9.405451E-5	1.283160E-5	8.120960E-5
192.940450	1553.808224	9.279469E-5	1.268192E-5	8.010655E-5
192.940550	1553.807419	9.308533E-5	1.278339E-5	8.029056E-5
192.940650	1553.806614	9.357012E-5	1.297350E-5	8.058578E-5
192.940750	1553.805808	9.194437E-5	1.294626E-5	7.900486E-5
192.940850	1553.805003	9.170840E-5	1.264130E-5	7.905905E-5
192.940950	1553.804198	9.376375E-5	1.287561E-5	8.088613E-5
192.941050	1553.803392	9.114526E-5	1.254575E-5	7.860492E-5
192.941150	1553.802587	9.298426E-5	1.270499E-5	8.027800E-5
192.941250	1553.801782	9.510163E-5	1.321327E-5	8.188458E-5
192.941350	1553.800976	9.458271E-5	1.293142E-5	8.165413E-5
192.941450	1553.800171	9.500144E-5	1.266301E-5	8.232159E-5
192.941550	1553.799366	9.285603E-5	1.272448E-5	8.013187E-5
192.941650	1553.798560	9.235762E-5	1.281799E-5	7.953984E-5
192.941750	1553.797755	9.416393E-5	1.296147E-5	8.118824E-5
192.941850	1553.796950	9.683393E-5	1.297063E-5	8.385946E-5
192.941950	1553.796144	9.540608E-5	1.326955E-5	8.213315E-5
192.942050	1553.795339	9.292101E-5	1.265575E-5	8.025565E-5
192.942150	1553.794534	9.376747E-5	1.272338E-5	8.103630E-5
192.942250	1553.793728	9.303812E-5	1.308962E-5	7.994708E-5
192.942350	1553.792923	9.474335E-5	1.310127E-5	8.164257E-5
192.942450	1553.792118	9.642534E-5	1.326637E-5	8.315653E-5
192.942550	1553.791312	9.807402E-5	1.376082E-5	8.431443E-5
192.942650	1553.790507	9.846990E-5	1.369929E-5	8.475329E-5
192.942750	1553.789702	9.564367E-5	1.318379E-5	8.245340E-5
192.942850	1553.788897	9.325795E-5	1.268149E-5	8.056005E-5
192.942950	1553.788091	9.191759E-5	1.251116E-5	7.940114E-5
192.943050	1553.787286	9.213806E-5	1.236994E-5	7.976806E-5
192.943150	1553.786481	9.372260E-5	1.255691E-5	8.115617E-5
192.943250	1553.785675	9.379269E-5	1.312385E-5	8.065818E-5
192.943350	1553.784870	9.650769E-5	1.329602E-5	8.320930E-5
192.943450	1553.784065	9.855831E-5	1.363385E-5	8.492131E-5
192.943550	1553.783259	9.597802E-5	1.318724E-5	8.277693E-5
192.943650	1553.782454	9.555115E-5	1.308430E-5	8.245303E-5
192.943750	1553.781649	9.392416E-5	1.319636E-5	8.070915E-5
192.943850	1553.780843	9.351239E-5	1.320245E-5	8.030434E-5
192.943950	1553.780038	9.240450E-5	1.258666E-5	7.981586E-5
192.944050	1553.779233	9.413408E-5	1.266816E-5	8.145271E-5
192.944150	1553.778428	9.588573E-5	1.296622E-5	8.291223E-5
192.944250	1553.777622	9.768779E-5	1.330220E-5	8.437900E-5
192.944350	1553.776817	9.553932E-5	1.342926E-5	8.209696E-5
192.944450	1553.776012	9.567333E-5	1.329663E-5	8.236902E-5
192.944550	1553.775206	9.466485E-5	1.308464E-5	8.157722E-5
192.944650	1553.774401	9.580548E-5	1.324987E-5	8.253616E-5
192.944750	1553.773596	9.605334E-5	1.325416E-5	8.279687E-5
192.944850	1553.772791	9.643798E-5	1.400112E-5	8.242397E-5
192.944950	1553.771985	9.584586E-5	1.361922E-5	8.221517E-5
192.945050	1553.771180	9.178888E-5	1.257109E-5	7.920102E-5
192.945150	1553.770375	9.284301E-5	1.293504E-5	7.990179E-5
192.945250	1553.769569	9.050705E-5	1.291847E-5	7.759018E-5
192.945350	1553.768764	9.239541E-5	1.282109E-5	7.955116E-5
192.945450	1553.767959	9.230394E-5	1.285922E-5	7.943100E-5
192.945550	1553.767153	9.200586E-5	1.264134E-5	7.936420E-5
192.945650	1553.766348	9.307494E-5	1.290298E-5	8.017217E-5
192.945750	1553.765543	9.380152E-5	1.287660E-5	8.090751E-5
192.945850	1553.764738	9.193078E-5	1.250197E-5	7.943688E-5
192.945950	1553.763932	9.274763E-5	1.243534E-5	8.031975E-5
192.946050	1553.763127	9.147275E-5	1.267055E-5	7.880205E-5
192.946150	1553.762322	9.128995E-5	1.270289E-5	7.857854E-5
192.946250	1553.761516	8.920392E-5	1.214362E-5	7.704821E-5
192.946350	1553.760711	9.098148E-5	1.227522E-5	7.870586E-5
192.946450	1553.759906	9.279730E-5	1.264005E-5	8.016216E-5
192.946550	1553.759101	8.970707E-5	1.272939E-5	7.696962E-5
192.946650	1553.758295	9.149419E-5	1.293091E-5	7.855156E-5
192.946750	1553.757490	9.364088E-5	1.308583E-5	8.055598E-5
192.946850	1553.756685	9.410257E-5	1.315324E-5	8.093995E-5
192.946950	1553.755880	9.505382E-5	1.305999E-5	8.198232E-5
192.947050	1553.755074	9.520198E-5	1.286015E-5	8.234067E-5
192.947150	1553.754269	9.312223E-5	1.266428E-5	8.044677E-5
192.947250	1553.753464	9.355134E-5	1.263823E-5	8.089995E-5
192.947350	1553.752658	9.326118E-5	1.275619E-5	8.050095E-5
192.947450	1553.751853	9.250912E-5	1.299163E-5	7.951555E-5
192.947550	1553.751048	9.099290E-5	1.261291E-5	7.838636E-5
192.947650	1553.750243	9.254193E-5	1.266071E-5	7.988879E-5
192.947750	1553.749437	9.622819E-5	1.320575E-5	8.301419E-5
192.947850	1553.748632	9.460265E-5	1.344234E-5	8.114424E-5
192.947950	1553.747827	9.499894E-5	1.352247E-5	8.146834E-5
192.948050	1553.747022	9.611401E-5	1.315281E-5	8.295089E-5
192.948150	1553.746216	9.728580E-5	1.377377E-5	8.350834E-5
192.948250	1553.745411	9.600413E-5	1.394701E-5	8.204846E-5
192.948350	1553.744606	9.367096E-5	1.324525E-5	8.042214E-5
192.948450	1553.743800	9.057185E-5	1.279327E-5	7.778359E-5
192.948550	1553.742995	9.309508E-5	1.244198E-5	8.065197E-5
192.948650	1553.742190	9.443995E-5	1.254230E-5	8.188630E-5
192.948750	1553.741385	9.487470E-5	1.292467E-5	8.195631E-5
192.948850	1553.740579	9.345713E-5	1.274849E-5	8.070939E-5
192.948950	1553.739774	9.294333E-5	1.276418E-5	8.016741E-5
192.949050	1553.738969	9.361460E-5	1.255395E-5	8.105874E-5
192.949150	1553.738164	9.512768E-5	1.245568E-5	8.265640E-5
192.949250	1553.737358	9.340219E-5	1.262918E-5	8.076550E-5
192.949350	1553.736553	9.215955E-5	1.274647E-5	7.941221E-5
192.949450	1553.735748	9.203769E-5	1.259778E-5	7.944730E-5
192.949550	1553.734943	9.284174E-5	1.293772E-5	7.989667E-5
192.949650	1553.734137	9.218185E-5	1.267917E-5	7.950366E-5
192.949750	1553.733332	9.209041E-5	1.251333E-5	7.957336E-5
192.949850	1553.732527	9.269806E-5	1.215675E-5	8.052936E-5
192.949950	1553.731722	9.678988E-5	1.294669E-5	8.383444E-5
192.950050	1553.730916	9.618071E-5	1.329024E-5	8.288979E-5
192.950150	1553.730111	9.654322E-5	1.338965E-5	8.314797E-5
192.950250	1553.729306	9.605411E-5	1.305602E-5	8.299433E-5
192.950350	1553.728501	9.677442E-5	1.300079E-5	8.376060E-5
192.950450	1553.727695	9.762007E-5	1.325866E-5	8.435130E-5
192.950550	1553.726890	9.455463E-5	1.278612E-5	8.176613E-5
192.950650	1553.726085	9.284186E-5	1.249313E-5	8.036725E-5
192.950750	1553.725280	9.514042E-5	1.254391E-5	8.260193E-5
192.950850	1553.724474	9.689710E-5	1.282861E-5	8.406526E-5
192.950950	1553.723669	9.592969E-5	1.318057E-5	8.275766E-5
192.951050	1553.722864	9.390425E-5	1.311160E-5	8.078705E-5
192.951150	1553.722059	9.365033E-5	1.286039E-5	8.077789E-5
192.951250	1553.721253	9.246364E-5	1.272157E-5	7.974563E-5
192.951350	1553.720448	9.438778E-5	1.284890E-5	8.152509E-5
192.951450	1553.719643	9.672828E-5	1.303015E-5	8.369816E-5
192.951550	1553.718838	9.320028E-5	1.274459E-5	8.044324E-5
192.951650	1553.718032	9.390424E-5	1.304106E-5	8.084707E-5
192.951750	1553.717227	9.323863E-5	1.271428E-5	8.051839E-5
192.951850	1553.716422	9.317505E-5	1.289109E-5	8.028321E-5
192.951950	1553.715617	9.052414E-5	1.264640E-5	7.786904E-5
192.952050	1553.714812	9.260165E-5	1.309429E-5	7.951718E-5
192.952150	1553.714006	9.405287E-5	1.332334E-5	8.072653E-5
192.952250	1553.713201	9.320467E-5	1.315711E-5	8.004801E-5
192.952350	1553.712396	9.352683E-5	1.324690E-5	8.027340E-5
192.952450	1553.711591	9.556637E-5	1.307017E-5	8.249419E-5
192.952550	1553.710785	9.667331E-5	1.323223E-5	8.342329E-5
192.952650	1553.709980	9.484438E-5	1.302800E-5	8.181823E-5
192.952750	1553.709175	9.215309E-5	1.296613E-5	7.917549E-5
192.952850	1553.708370	8.870085E-5	1.242536E-5	7.627564E-5
192.952950	1553.707564	9.105053E-5	1.253706E-5	7.851213E-5
192.953050	1553.706759	9.385589E-5	1.289443E-5	8.095383E-5
192.953150	1553.705954	9.311859E-5	1.255253E-5	8.055868E-5
192.953250	1553.705149	8.979391E-5	1.217835E-5	7.762253E-5
192.953350	1553.704344	9.112127E-5	1.256284E-5	7.855387E-5
192.953450	1553.703538	9.191897E-5	1.285579E-5	7.905189E-5
192.953550	1553.702733	8.990644E-5	1.273638E-5	7.716713E-5
192.953650	1553.701928	9.102179E-5	1.252083E-5	7.849802E-5
192.953750	1553.701123	9.261800E-5	1.260234E-5	8.000957E-5
192.953850	1553.700317	9.082037E-5	1.235782E-5	7.846378E-5
192.953950	1553.699512	9.234104E-5	1.267105E-5	7.967341E-5
192.954050	1553.698707	8.980086E-5	1.219867E-5	7.759200E-5
192.954150	1553.697902	8.720661E-5	1.186244E-5	7.533160E-5
192.954250	1553.697097	9.018656E-5	1.249667E-5	7.769251E-5
192.954350	1553.696291	9.080024E-5	1.239924E-5	7.840323E-5
192.954450	1553.695486	9.409933E-5	1.286241E-5	8.122176E-5
192.954550	1553.694681	9.292730E-5	1.260005E-5	8.031197E-5
192.954650	1553.693876	9.541215E-5	1.289323E-5	8.250838E-5
192.954750	1553.693071	9.333424E-5	1.233433E-5	8.098851E-5
192.954850	1553.692265	9.132034E-5	1.258955E-5	7.872892E-5
192.954950	1553.691460	9.175774E-5	1.268866E-5	7.906280E-5
192.955050	1553.690655	8.961989E-5	1.238756E-5	7.724604E-5
192.955150	1553.689850	9.345398E-5	1.267659E-5	8.076896E-5
192.955250	1553.689044	9.055111E-5	1.244422E-5	7.810406E-5
192.955350	1553.688239	8.935391E-5	1.234492E-5	7.700987E-5
192.955450	1553.687434	9.099932E-5	1.227124E-5	7.872930E-5
192.955550	1553.686629	9.526914E-5	1.285889E-5	8.240393E-5
192.955650	1553.685824	9.428648E-5	1.288391E-5	8.140084E-5
192.955750	1553.685018	9.099970E-5	1.258129E-5	7.841205E-5
192.955850	1553.684213	9.058777E-5	1.216442E-5	7.841636E-5
192.955950	1553.683408	8.779050E-5	1.196585E-5	7.582958E-5
192.956050	1553.682603	9.082051E-5	1.250278E-5	7.831272E-5
192.956150	1553.681798	9.204223E-5	1.263152E-5	7.940562E-5
192.956250	1553.680992	9.097844E-5	1.253063E-5	7.844123E-5
192.956350	1553.680187	9.290222E-5	1.276726E-5	8.013055E-5
192.956450	1553.679382	9.066789E-5	1.257605E-5	7.808867E-5
192.956550	1553.678577	9.017939E-5	1.250726E-5	7.767081E-5
192.956650	1553.677772	8.919613E-5	1.224915E-5	7.694269E-5
192.956750	1553.676966	8.868492E-5	1.205773E-5	7.662921E-5
192.956850	1553.676161	9.087192E-5	1.257611E-5	7.829497E-5
192.956950	1553.675356	9.255318E-5	1.233285E-5	8.020299E-5
192.957050	1553.674551	8.946415E-5	1.213903E-5	7.732047E-5
192.957150	1553.673746	9.017620E-5	1.242457E-5	7.774977E-5
192.957250	1553.672941	8.944513E-5	1.238670E-5	7.704465E-5
192.957350	1553.672135	8.652398E-5	1.176975E-5	7.474728E-5
192.957450	1553.671330	8.703438E-5	1.181205E-5	7.522280E-5
192.957550	1553.670525	9.052578E-5	1.206840E-5	7.846051E-5
192.957650	1553.669720	9.029404E-5	1.236484E-5	7.793462E-5
192.957750	1553.668915	8.782609E-5	1.195163E-5	7.587776E-5
192.957850	1553.668109	8.729107E-5	1.165505E-5	7.563035E-5
192.957950	1553.667304	8.803431E-5	1.194645E-5	7.608654E-5
192.958050	1553.666499	8.830686E-5	1.236107E-5	7.593560E-5
192.958150	1553.665694	8.699855E-5	1.216894E-5	7.481739E-5
192.958250	1553.664889	8.829383E-5	1.226099E-5	7.603303E-5
192.958350	1553.664083	9.179535E-5	1.239292E-5	7.939836E-5
192.958450	1553.663278	8.845718E-5	1.202013E-5	7.644191E-5
192.958550	1553.662473	8.714014E-5	1.177542E-5	7.535399E-5
192.958650	1553.661668	8.852139E-5	1.192732E-5	7.659446E-5
192.958750	1553.660863	8.770648E-5	1.205710E-5	7.564697E-5
192.958850	1553.660058	8.582096E-5	1.171211E-5	7.408811E-5
192.958950	1553.659252	8.521637E-5	1.117771E-5	7.403180E-5
192.959050	1553.658447	8.416088E-5	1.133765E-5	7.282839E-5
192.959150	1553.657642	8.394733E-5	1.130437E-5	7.264198E-5
192.959250	1553.656837	8.804258E-5	1.149426E-5	7.654548E-5
192.959350	1553.656032	8.863023E-5	1.204322E-5	7.659506E-5
192.959450	1553.655227	8.702401E-5	1.163611E-5	7.537998E-5
192.959550	1553.654421	8.547212E-5	1.159158E-5	7.387311E-5
192.959650	1553.653616	8.560510E-5	1.199708E-5	7.359378E-5
192.959750	1553.652811	8.479232E-5	1.188165E-5	7.289648E-5
192.959850	1553.652006	8.469767E-5	1.164725E-5	7.304226E-5
192.959950	1553.651201	8.578053E-5	1.163084E-5	7.415354E-5
192.960050	1553.650396	8.808012E-5	1.197855E-5	7.609323E-5
192.960150	1553.649590	8.832245E-5	1.221004E-5	7.610867E-5
192.960250	1553.648785	8.939164E-5	1.212972E-5	7.726403E-5
192.960350	1553.647980	8.898448E-5	1.204297E-5	7.694863E-5
192.960450	1553.647175	8.690456E-5	1.146173E-5	7.544104E-5
192.960550	1553.646370	8.810711E-5	1.153208E-5	7.657448E-5
192.960650	1553.645565	8.542492E-5	1.168674E-5	7.373070E-5
192.960750	1553.644759	8.830236E-5	1.228411E-5	7.601308E-5
192.960850	1553.643954	8.846866E-5	1.220480E-5	7.626554E-5
192.960950	1553.643149	8.584840E-5	1.182988E-5	7.400612E-5
192.961050	1553.642344	8.474812E-5	1.164895E-5	7.309742E-5
192.961150	1553.641539	8.542571E-5	1.183428E-5	7.358911E-5
192.961250	1553.640734	8.593700E-5	1.193791E-5	7.398679E-5
192.961350	1553.639928	8.488511E-5	1.142466E-5	7.345770E-5
192.961450	1553.639123	8.804265E-5	1.160235E-5	7.643682E-5
192.961550	1553.638318	8.688021E-5	1.133036E-5	7.554865E-5
192.961650	1553.637513	8.628334E-5	1.156599E-5	7.470662E-5
192.961750	1553.636708	8.638923E-5	1.177722E-5	7.460937E-5
192.961850	1553.635903	8.489006E-5	1.169597E-5	7.320517E-5
192.961950	1553.635097	8.379643E-5	1.148911E-5	7.230128E-5
192.962050	1553.634292	8.198160E-5	1.098572E-5	7.098109E-5
192.962150	1553.633487	8.311529E-5	1.100653E-5	7.209656E-5
192.962250	1553.632682	8.652414E-5	1.180115E-5	7.471480E-5
192.962350	1553.631877	8.626736E-5	1.200836E-5	7.425936E-5
192.962450	1553.631072	8.575246E-5	1.200685E-5	7.375128E-5
192.962550	1553.630267	8.462150E-5	1.185417E-5	7.276719E-5
192.962650	1553.629461	8.294736E-5	1.150322E-5	7.143437E-5
192.962750	1553.628656	8.217266E-5	1.150620E-5	7.065892E-5
192.962850	1553.627851	8.328647E-5	1.173030E-5	7.154312E-5
192.962950	1553.627046	8.182550E-5	1.117801E-5	7.063155E-5
192.963050	1553.626241	8.340143E-5	1.177758E-5	7.161405E-5
192.963150	1553.625436	8.453505E-5	1.181603E-5	7.271410E-5
192.963250	1553.624631	8.251213E-5	1.131417E-5	7.118757E-5
192.963350	1553.623825	8.201602E-5	1.146014E-5	7.056102E-5
192.963450	1553.623020	8.013891E-5	1.117155E-5	6.895484E-5
192.963550	1553.622215	8.177319E-5	1.123963E-5	7.052967E-5
192.963650	1553.621410	8.446837E-5	1.152080E-5	7.293858E-5
192.963750	1553.620605	8.567600E-5	1.148150E-5	7.419180E-5
192.963850	1553.619800	8.540285E-5	1.145705E-5	7.393558E-5
192.963950	1553.618995	8.515603E-5	1.140566E-5	7.375026E-5
192.964050	1553.618190	8.335337E-5	1.098168E-5	7.237009E-5
192.964150	1553.617384	8.380598E-5	1.124830E-5	7.256904E-5
192.964250	1553.616579	8.363115E-5	1.147485E-5	7.214161E-5
192.964350	1553.615774	8.164478E-5	1.115910E-5	7.048437E-5
192.964450	1553.614969	8.056495E-5	1.097251E-5	6.959225E-5
192.964550	1553.614164	8.062197E-5	1.103057E-5	6.959123E-5
192.964650	1553.613359	8.126453E-5	1.140774E-5	6.985887E-5
192.964750	1553.612554	8.210490E-5	1.157993E-5	7.052162E-5
192.964850	1553.611748	8.339023E-5	1.145117E-5	7.192545E-5
192.964950	1553.610943	8.256313E-5	1.115680E-5	7.139216E-5
192.965050	1553.610138	8.308852E-5	1.134963E-5	7.173918E-5
192.965150	1553.609333	8.435577E-5	1.190028E-5	7.245199E-5
192.965250	1553.608528	8.419784E-5	1.195178E-5	7.223273E-5
192.965350	1553.607723	8.385969E-5	1.142065E-5	7.243194E-5
192.965450	1553.606918	8.380132E-5	1.117719E-5	7.262274E-5
192.965550	1553.606113	8.357842E-5	1.132399E-5	7.225999E-5
192.965650	1553.605307	8.458665E-5	1.162558E-5	7.295738E-5
192.965750	1553.604502	8.411062E-5	1.159025E-5	7.251740E-5
192.965850	1553.603697	8.159552E-5	1.122722E-5	7.037772E-5
192.965950	1553.602892	8.293755E-5	1.140168E-5	7.152995E-5
192.966050	1553.602087	8.369704E-5	1.171089E-5	7.197740E-5
192.966150	1553.601282	8.137415E-5	1.151330E-5	6.985710E-5
192.966250	1553.600477	8.035178E-5	1.118960E-5	6.915311E-5
192.966350	1553.599672	8.042389E-5	1.104100E-5	6.938757E-5
192.966450	1553.598867	8.251082E-5	1.120019E-5	7.131957E-5
192.966550	1553.598061	8.371221E-5	1.124274E-5	7.246929E-5
192.966650	1553.597256	8.100261E-5	1.104288E-5	6.995245E-5
192.966750	1553.596451	7.902791E-5	1.080725E-5	6.821441E-5
192.966850	1553.595646	8.088640E-5	1.073729E-5	7.014246E-5
192.966950	1553.594841	8.141690E-5	1.096774E-5	7.045050E-5
192.967050	1553.594036	7.980509E-5	1.084020E-5	6.896327E-5
192.967150	1553.593231	8.167122E-5	1.087865E-5	7.078756E-5
192.967250	1553.592426	8.215326E-5	1.105709E-5	7.108717E-5
192.967350	1553.591621	7.955149E-5	1.103178E-5	6.851486E-5
192.967450	1553.590815	7.961083E-5	1.099453E-5	6.859794E-5
192.967550	1553.590010	8.050059E-5	1.097074E-5	6.953050E-5
192.967650	1553.589205	8.134670E-5	1.100067E-5	7.033313E-5
192.967750	1553.588400	8.191025E-5	1.089250E-5	7.100674E-5
192.967850	1553.587595	8.019831E-5	1.073775E-5	6.945705E-5
192.967950	1553.586790	7.891215E-5	1.098759E-5	6.792585E-5
192.968050	1553.585985	8.050127E-5	1.116458E-5	6.932870E-5
192.968150	1553.585180	8.071551E-5	1.117055E-5	6.954244E-5
192.968250	1553.584375	8.087207E-5	1.119373E-5	6.967012E-5
192.968350	1553.583570	8.169634E-5	1.104846E-5	7.063783E-5
192.968450	1553.582764	8.113721E-5	1.090763E-5	7.021469E-5
192.968550	1553.581959	8.244564E-5	1.130274E-5	7.114454E-5
192.968650	1553.581154	8.292362E-5	1.128895E-5	7.163375E-5
192.968750	1553.580349	8.115326E-5	1.076677E-5	7.038953E-5
192.968850	1553.579544	8.059679E-5	1.081131E-5	6.977773E-5
192.968950	1553.578739	7.943206E-5	1.051569E-5	6.891641E-5
192.969050	1553.577934	7.978384E-5	1.047272E-5	6.931086E-5
192.969150	1553.577129	8.013798E-5	1.067799E-5	6.944716E-5
192.969250	1553.576324	8.009155E-5	1.088317E-5	6.920639E-5
192.969350	1553.575519	8.017471E-5	1.102535E-5	6.914317E-5
192.969450	1553.574714	8.041552E-5	1.090159E-5	6.949678E-5
192.969550	1553.573908	8.027240E-5	1.083813E-5	6.941518E-5
192.969650	1553.573103	7.952812E-5	1.085953E-5	6.865078E-5
192.969750	1553.572298	7.938676E-5	1.081313E-5	6.856878E-5
192.969850	1553.571493	7.955938E-5	1.082694E-5	6.872970E-5
192.969950	1553.570688	7.943599E-5	1.060187E-5	6.883650E-5
192.970050	1553.569883	7.755532E-5	1.043828E-5	6.712374E-5
192.970150	1553.569078	7.806905E-5	1.053404E-5	6.753210E-5
192.970250	1553.568273	7.896509E-5	1.060405E-5	6.835043E-5
192.970350	1553.567468	7.785633E-5	1.041009E-5	6.744756E-5
192.970450	1553.566663	7.722491E-5	1.049842E-5	6.672548E-5
192.970550	1553.565858	7.870966E-5	1.076178E-5	6.793855E-5
192.970650	1553.565053	7.665415E-5	1.061879E-5	6.603609E-5
192.970750	1553.564247	7.572281E-5	1.078527E-5	6.493578E-5
192.970850	1553.563442	7.430577E-5	1.046896E-5	6.383654E-5
192.970950	1553.562637	7.342472E-5	1.002243E-5	6.340049E-5
192.971050	1553.561832	7.490569E-5	1.001811E-5	6.486432E-5
192.971150	1553.561027	7.441522E-5	1.009961E-5	6.430640E-5
192.971250	1553.560222	7.324403E-5	9.778310E-6	6.346430E-5
192.971350	1553.559417	7.491616E-5	1.017247E-5	6.474074E-5
192.971450	1553.558612	7.755912E-5	1.086843E-5	6.670064E-5
192.971550	1553.557807	7.723620E-5	1.053269E-5	6.670299E-5
192.971650	1553.557002	7.509350E-5	1.014653E-5	6.494325E-5
192.971750	1553.556197	7.486348E-5	1.008782E-5	6.476381E-5
192.971850	1553.555392	7.402102E-5	9.845285E-6	6.418475E-5
192.971950	1553.554587	7.388090E-5	9.954656E-6	6.392746E-5
192.972050	1553.553781	7.419477E-5	1.007469E-5	6.412496E-5
192.972150	1553.552976	7.534634E-5	1.013398E-5	6.522029E-5
192.972250	1553.552171	7.292600E-5	9.942956E-6	6.299215E-5
192.972350	1553.551366	7.083788E-5	9.649756E-6	6.119815E-5
192.972450	1553.550561	7.245157E-5	9.673299E-6	6.276972E-5
192.972550	1553.549756	7.276546E-5	9.779379E-6	6.299028E-5
192.972650	1553.548951	7.033115E-5	9.394600E-6	6.093862E-5
192.972750	1553.548146	6.977974E-5	9.357064E-6	6.043221E-5
192.972850	1553.547341	6.941844E-5	9.448566E-6	5.996897E-5
192.972950	1553.546536	6.796530E-5	9.251478E-6	5.871079E-5
192.973050	1553.545731	6.947324E-5	9.415595E-6	6.006861E-5
192.973150	1553.544926	6.938210E-5	9.404775E-6	5.998099E-5
192.973250	1553.544121	7.001776E-5	9.590495E-6	6.044232E-5
192.973350	1553.543316	7.072047E-5	9.568972E-6	6.116119E-5
192.973450	1553.542511	6.908898E-5	9.066644E-6	6.001698E-5
192.973550	1553.541706	6.961812E-5	9.407103E-6	6.020595E-5
192.973650	1553.540901	6.996765E-5	9.528524E-6	6.044056E-5
192.973750	1553.540095	6.737317E-5	9.021834E-6	5.836120E-5
192.973850	1553.539290	6.622668E-5	8.669885E-6	5.755634E-5
192.973950	1553.538485	6.768367E-5	8.977021E-6	5.871628E-5
192.974050	1553.537680	6.887646E-5	9.387134E-6	5.948602E-5
192.974150	1553.536875	6.928082E-5	9.796705E-6	5.948965E-5
192.974250	1553.536070	6.711937E-5	9.776102E-6	5.734135E-5
192.974350	1553.535265	6.523451E-5	9.255062E-6	5.598460E-5
192.974450	1553.534460	6.438304E-5	9.010660E-6	5.538725E-5
192.974550	1553.533655	6.376265E-5	8.762935E-6	5.501091E-5
192.974650	1553.532850	6.409870E-5	8.633665E-6	5.547170E-5
192.974750	1553.532045	6.273989E-5	8.656560E-6	5.408739E-5
192.974850	1553.531240	6.266193E-5	8.832182E-6	5.385169E-5
192.974950	1553.530435	6.294510E-5	8.879286E-6	5.407597E-5
192.975050	1553.529630	6.214204E-5	8.644479E-6	5.350139E-5
192.975150	1553.528825	6.238791E-5	8.431987E-6	5.395917E-5
192.975250	1553.528020	5.992453E-5	8.099743E-6	5.182460E-5
192.975350	1553.527215	5.956564E-5	8.222033E-6	5.134666E-5
192.975450	1553.526410	6.065296E-5	8.362109E-6	5.229805E-5
192.975550	1553.525605	5.882822E-5	8.007549E-6	5.081824E-5
192.975650	1553.524800	5.669243E-5	7.668577E-6	4.901738E-5
192.975750	1553.523995	5.578249E-5	7.794789E-6	4.798847E-5
192.975850	1553.523190	5.779969E-5	7.975497E-6	4.982216E-5
192.975950	1553.522385	5.747788E-5	7.790719E-6	4.968071E-5
192.976050	1553.521579	5.494372E-5	7.381475E-6	4.756241E-5
192.976150	1553.520774	5.408448E-5	7.195542E-6	4.688949E-5
192.976250	1553.519969	5.367188E-5	7.132932E-6	4.654117E-5
192.976350	1553.519164	5.341463E-5	6.975754E-6	4.643968E-5
192.976450	1553.518359	5.344806E-5	6.996434E-6	4.644792E-5
192.976550	1553.517554	5.300647E-5	6.976860E-6	4.603496E-5
192.976650	1553.516749	5.154435E-5	7.040849E-6	4.450431E-5
192.976750	1553.515944	5.015939E-5	6.935902E-6	4.322883E-5
192.976850	1553.515139	4.904131E-5	6.659993E-6	4.238382E-5
192.976950	1553.514334	4.799871E-5	6.462593E-6	4.153145E-5
192.977050	1553.513529	4.733372E-5	6.304277E-6	4.103111E-5
192.977150	1553.512724	4.686827E-5	6.249214E-6	4.061855E-5
192.977250	1553.511919	4.568996E-5	6.057365E-6	3.962646E-5
192.977350	1553.511114	4.554622E-5	5.999699E-6	3.954910E-5
192.977450	1553.510309	4.426608E-5	5.888705E-6	3.837838E-5
192.977550	1553.509504	4.257766E-5	5.770330E-6	3.680371E-5
192.977650	1553.508699	4.371136E-5	5.918510E-6	3.778742E-5
192.977750	1553.507894	4.372250E-5	5.783655E-6	3.793292E-5
192.977850	1553.507089	4.132655E-5	5.533011E-6	3.579362E-5
192.977950	1553.506284	4.085259E-5	5.588570E-6	3.526197E-5
192.978050	1553.505479	4.025423E-5	5.621503E-6	3.463220E-5
192.978150	1553.504674	3.957685E-5	5.278284E-6	3.429676E-5
192.978250	1553.503869	3.883199E-5	5.174699E-6	3.365737E-5
192.978350	1553.503064	3.789292E-5	5.223227E-6	3.266686E-5
192.978450	1553.502259	3.742963E-5	5.290226E-6	3.213729E-5
192.978550	1553.501454	3.537648E-5	4.966206E-6	3.041621E-5
192.978650	1553.500649	3.403929E-5	4.747032E-6	2.929362E-5
192.978750	1553.499844	3.340658E-5	4.628199E-6	2.878087E-5
192.978850	1553.499039	3.272568E-5	4.429580E-6	2.830581E-5
192.978950	1553.498234	3.180877E-5	4.209232E-6	2.760634E-5
